song,artist,id,MISSING
My Melancholy Baby,The Marcels,6wRHHeeapZTweRIdzZ32b7,MISSING
Night Theme,The Mark II,74wMDQ0xfQ0dV9P7rw1mpD,MISSING
Rainbow,The Marmalade,7H0XHs2qlbldOoqLPZmWWY,MISSING
I Ain't Got To Love Nobody Else,The Masqueraders,1DubKw67kktIJ7r17nSp6K,MISSING
Livin' Dangerously,The McGuire Sisters,4RmzLoFEwH7shrCKsZvAYo,MISSING
Tears On My Pillow,The McGuire Sisters,1pR1P1L5B7C6IJumxvFxcA,MISSING
The Last Dance,The McGuire Sisters,6ghGYT6HHII2324LAAAZxD,MISSING
"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,3EGFQivrxmWpvMwVm0KGJ3,MISSING
Velvet Waters,The Megatrons,1lmI8YqGQNoYwL7o9Rr8GM,MISSING
Rudolph The Red Nosed Reindeer,The Melodeers,1LrAik0nHEqdUdNp7Q1OdL,MISSING
Sweetest One,The Metros,3qf40dVHsTi3XWmThoCMom,MISSING
Little Dipper,The Mickey Mozart Quintet,1u5oyDBPbN4V5ZncG2SYaF,MISSING
Baby Elephant Walk,The Miniature Men,3EKq5S8y2xMK1g85eukQMv,MISSING
Dance With Me,The Mojo Men,5WQZJeEGbFddlcrnPRcjmh,MISSING
Walk Right In,The Moments,33oIra4uXFWu9V0zvjj5Xk,MISSING
Look Homeward Angel,The Monarchs,7kQes4CzkVku6LODzUAB4S,MISSING
What Do All The People Know,The Monroes,44XOaCclKIIsC1hTjHA4lP,MISSING
From The Bottom Of My Heart (I Love You),The Moody Blues,7LAJTpcJ7pKFDYpCW77EZf,MISSING
Stop!,The Moody Blues,7wxEaJtB92ZvDAW3QarBmI,MISSING
Battle Hymn Of The Republic,The Mormon Tabernacle Choir,04WtN1XfoqNtzHAOZX0iCr,MISSING
Do Ya,The Move,2hWMMyDkJbUMlGdY45PKcR,MISSING
Jump!,The Movement,7AFsYEzfI8RsbjDhjFxWwy,MISSING
The People In Me,The Music Machine,76fkHzEcKadQuGjK6s7syk,MISSING
Honey Trippin',The Mystic Moods,5rxi9YhtK7TOZBk7GXaIp6,MISSING
"Chim, Chim, Cheree",The New Christy Minstrels,0Z5g38B0MvKUUlaO2FNhQr,MISSING
Silly Ol' Summertime,The New Christy Minstrels,1wZRDO6UqfRclPpKYC88Da,MISSING
"Beg, Steal Or Borrow",The New Seekers,5qyE3nSkh3KRfLzISfXYDc,MISSING
Circles,The New Seekers,2s8W12UGN0EC19m6iQWK2H,MISSING
Come Softly To Me,The New Seekers,3GUIzXkfPTvayEK2DE0gvv,MISSING
"Pinball Wizard/See Me, Feel Me",The New Seekers,53NFvI4EuCxgyKfKYgt9MI,MISSING
Winchester Cathedral,The New Vaudeville Band,4Pu5jsCCU3CbOYGAInjLpS,MISSING
Miss Fine,The New Yorkers,1xC7HH4IzCbC4l4yrbIxNk,MISSING
Groovin' (Out On Life),The Newbeats,2M78IDg0UumE1EhuPp8wdi,MISSING
The Little Black Egg,The Nightcrawlers,3jwPIp1n8YrKcEpKB4PJoT,MISSING
Afro-Strut,The Nite-Liters,7kT9WA3luyywe5cW2VEExS,MISSING
I Love Music (Part 1),The O'Jays,31XddWEt3X7WFuY7tBmVek,MISSING
One Tin Soldier,The Original Caste,26KwdOu3ALLhOaIRFlG48G,MISSING
Bon-Doo-Wah,The Orlons,5lFQmqmOVEH6XlOsZOk9TT,MISSING
Don't Hang Up,The Orlons,2cVbO5LTktl3lepZTGSFoQ,MISSING
Knock! Knock! (Who's There?),The Orlons,1RdnFVwreBGgMyNn4DbFh8,MISSING
Rules Of Love,The Orlons,3GO13GvPS4aai7ZN2Fnaur,MISSING
Shimmy Shimmy,The Orlons,0d7vdZtSkKwUt5H4gxoOGz,MISSING
Sunshine Girl,The Parade,6Cv2d3NN8mb3opwrKXrnV8,MISSING
Dream Lover,The Paris Sisters,6k4cyL3qYUrgFkE69FYfTj,MISSING
Let Me Be The One,The Paris Sisters,5oCjVAZxp6ZRQIN153bMBI,MISSING
(I Wanna) Testify,The Parliaments,0xAqhyWvTkfcdFgm7dozMO,MISSING
I Found Love,The Party,1ewPvwe4a9hD6nAgDd2Rk0,MISSING
In My Dreams,The Party,7mDttD7Q9ZyrSSvbxAvbrx,MISSING
Summer Vacation,The Party,1jf9JapAI6noZZCQ9JIlia,MISSING
That's Why,The Party,6QbjNtlsMQmqyFU0b3jPn2,MISSING
The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,3hZKRlcmuLZe0SFLGouPGM,MISSING
Juanita Banana,The Peels,4aHueicFyTxORTrQFEV9mn,MISSING
I Wonder (If Your Love Will Ever Belong To Me),The Pentagons,2TLHaQ4nNYdrhNW9cMksA4,MISSING
I Likes To Do It,The People's Choice,0ZAzfn2b9aNkP8Ft8tDtl2,MISSING
I Love You 1000 Times,The Platters,15gSonE9Vb8HMCfjPVrC5A,MISSING
Washed Ashore (On A Lonely Island In The Sea),The Platters,1pTOM3poVj9Jpr81VCzl33,MISSING
Star Love,The Playmates,38jeZ5FBjh2BDnKN0ajHk4,MISSING
The Day I Died,The Playmates,1eM7WogxOLX8HV1AWcA4Sb,MISSING
Wait For Me,The Playmates,6sI0fGyuL9Ohvx4o5PtY8a,MISSING
I'm So Excited,The Pointer Sisters,6o8zvk4UF8chcVMLHLvU1n,MISSING
Lullaby Of Love,The Poppies,42khap6heGqCfJCJje287E,MISSING
Top Of The World,The Pussycat Dolls,6r5OaOArztjvur2lSqumAH,MISSING
Beep,The Pussycat Dolls Featuring will.i.am,4o8EPKaCQ9BvdoEGyQ0lsF,MISSING
Record Hop Blues,The Quarter Notes,1995wWuO4xqZfPLKV76xXV,MISSING
Just Seventeen,The Raiders,0HLPvnTJQ5VGBK6hgzxYFG,MISSING
Book Of Love,The Raindrops,1wNw2XhpGts8rhZFJ1M8CO,MISSING
One More Tear,The Raindrops,4o6HXncjv1ohPe5AxHHfMy,MISSING
That Boy John,The Raindrops,5kAu5oWD2ZBRhp9cCjnP4s,MISSING
Sheena Is A Punk Rocker,The Ramones,7eNtDrT7rGIQ1XpMovfLSc,MISSING
Glory Glory,The Rascals,0td5EfZGjerFykMFRrBklN,MISSING
Invisible Tears,The Ray Conniff Singers,13rJQuIzB6caYPrra4nPQA,MISSING
Magic Moon (Clair De Lune),The Rays,39B8ZlOoE033cpMylyqY3E,MISSING
Mediterranean Moon,The Rays,11Pqm1OfmOa132N51oxLU5,MISSING
Dream Lover,The Rebel Pebbles,5XpfMyKakK5h6W2lAAQBqK,MISSING
Dream On,The Righteous Brothers,3bcG9lnJ5knDBnxKEhdr7N,MISSING
Give It To The People,The Righteous Brothers,3Ffekn1PvnwTgGu9Cwb6Bd,MISSING
Let Me Go,The Rings,1p03nqgqZIklvG4imMdZc2,MISSING
Gone,The Rip Chords,5qDGw0oPrJcb3QdleIx1Ti,MISSING
Here I Stand,The Rip Chords,3JYMFddQKsyliA1WW3b6l8,MISSING
Hey Little Cobra,The Rip Chords,0d5vbiAHdptEu35NSsvNls,MISSING
One Piece Topless Bathing Suit,The Rip Chords,1eqOZcqRmtvIHOgpFnDXjt,MISSING
Three Window Coupe,The Rip Chords,6JP6TkoDvOQJOwjsJczFjx,MISSING
Right Next Door (Because Of Me),The Robert Cray Band,0dRM2a7jl57fRO9pqhRxjs,MISSING
Killer Joe,The Rocky Fellers,0YB9sCbOvqs5R5EI3aqycC,MISSING
Like The Big Guys Do,The Rocky Fellers,4JPft2sPxb2SC5GPSuv6lf,MISSING
Highwire,The Rolling Stones,7tlbHVveasgXlT0HmHXm5Y,MISSING
Tell Me (You're Coming Back),The Rolling Stones,5n4jYHakT92Ia0005tNYPn,MISSING
Precious Memories,The Romeos,3AFvyfH8oLWVaS66nRWuqU,MISSING
Back Beat No. 1,The Rondels,0NknN1xpdTaYRWVqgqz09d,MISSING
Glory Of Love,The Roommates,2f6s89LHeGIcX0ygUH9sT3,MISSING
If I Only Could,The Rowans,289ayd194f9jKA3ikDPJuE,MISSING
Snoopy For President,The Royal Guardsmen,4nGVgxqZPzG5g9Azml2lko,MISSING
Wednesday,The Royal Guardsmen,495H4Urq81O9juThGEPALc,MISSING
Flamingo Express,The Royaltones,0aH4Y0qg7cKgRb8BtWYBNA,MISSING
"You, I",The Rugbys,0POr3VPOV0nCahmv1TMx1D,MISSING
Just The Way You Like It,The S.O.S. Band,3vYnUycktGU16HBr7cC8oM,MISSING
Take Your Time (Do It Right) Part 1,The S.O.S. Band,2Towx4NwbIhFGhjobYfeTU,MISSING
Nice 'N' Naasty,The Salsoul Orchestra,0eKRHfHLqNwdlkwgCQERth,MISSING
Desdemona,The Searchers,11Ykrqm9NfQE6Rx8nOEC5H,MISSING
Goodbye My Lover Goodbye,The Searchers,0xawXToxW2wFhSVrkP40iO,MISSING
A Stranger In Your Town,The Shacklefords,3hkTDhpVgfARwUytzxHZze,MISSING
Slop Time,The Sherrys,7qDKFStZHgNQhFXKVly1CQ,MISSING
Who Do You Think You Are,The Shindogs,3DBdTT9nwUOw4ENzumkyWi,MISSING
31 Flavors,The Shirelles,0hl2PFoHoKkqM3EEXqlRmh,MISSING
A Thing Of The Past,The Shirelles,3Zb3CJR5ywHIWLPIVcrZr4,MISSING
Are You Still My Baby,The Shirelles,4Wr79vVjh9WDTeuk5xQXCV,MISSING
Baby It's You,The Shirelles,2mRg1R9LKzZJWRAtKVollf,MISSING
Big John,The Shirelles,3PRVxKNlFuCrVaYixGqBaf,MISSING
Dedicated To The One I Love,The Shirelles,4HdRMye6yPWOFrfLLM7W6b,MISSING
Everybody Loves A Lover,The Shirelles,4cCE9WNmLHn29yTReAVlfR,MISSING
Foolish Little Girl,The Shirelles,5LtlI4DtIVgiKa4o7yURwE,MISSING
"It's A Mad, Mad, Mad, Mad World",The Shirelles,7HymEjfZ47wD8IbGy49Cjo,MISSING
Last Minute Miracle,The Shirelles,6VulnuF8ww56p2PBSx1btB,MISSING
Maybe Tonight,The Shirelles,1iMXyevUUOOf7CobqVRGrC,MISSING
Not For All The Money In The World,The Shirelles,6DJRXYvnTmJRwiX5qTqw3k,MISSING
Sha-La-La,The Shirelles,50Q6FARUvm9kaTKUGDSE1K,MISSING
Soldier Boy,The Shirelles,7xt1KHm7ToHgfOaNhvONRR,MISSING
Stop The Music,The Shirelles,3AXfJiXZEuJ2tYeGOnFmoW,MISSING
Thank You Baby,The Shirelles,5riGTUvQ0VPY7wF5zDttHG,MISSING
Tonight You're Gonna Fall In Love With Me,The Shirelles,5stnyjCW9os0KBTclykba9,MISSING
Tonights The Night,The Shirelles,145IdgzmeONmQKvOx9aTAw,MISSING
Welcome Home Baby,The Shirelles,5TtKVcunm7IO5PC4mQK1S4,MISSING
What Does A Girl Do?,The Shirelles,3lcMKkZ3F9Zvxv1dBRD7l4,MISSING
Venus,The Shocking Blue,7rlqg7deruQkmEEoQp5odP,MISSING
Suspicions,The Sidekicks,2I5l8CQz7qdJGWzIiQAg1j,MISSING
The Loser,The Skyliners,7duwGfqPfGVqXAGr0NUcQ1,MISSING
You Cheated,The Slades,50CLZLkm59v42gLU6eXDQC,MISSING
Too Much Passion,The Smithereens,1ek0Z7yy6WxDfaVuyvvuPK,MISSING
No Not Much,The Smoke Ring,2jSqZlREVLLJQfzOCnR8eL,MISSING
Jenny Brown,The Smothers Brothers,1vc6eOJBNnqfhFUrRTazXQ,MISSING
Burning Spear,The Soulful Strings,0QwgxdT9y1wjxwlTSemVGP,MISSING
For You,The Spellbinders,4Tk6pf48rjQGOaCKe5LKy4,MISSING
I'll Be Around,The Spinners,6EWjarHHadZpC219CNbt3p,MISSING
The Dawn Of Correction,The Spokesmen,5TzrUONJL0qkk8WDJqEGfj,MISSING
Blue Velvet,The Statues,5SxgMFMiNN2xM2rOxu1mNg,MISSING
Ice In The Sun,The Status Quo,096cHX9f4Ji7UE4MBtexTO,MISSING
Pictures Of Matchstick Men,The Status Quo,5iRnkIAcHpbAlygyHwPSzG,MISSING
Johnny Cool,The Steve Gibbons Band,3oYDn9f2yfQpkGaJxiPXOJ,MISSING
Abracadabra,The Steve Miller Band,41yUbhO8WheT0HBBinzltQ,MISSING
Jet Airliner,The Steve Miller Band,68L9oWTW88QyVIyDJEjCfF,MISSING
Swingtown,The Steve Miller Band,04BspDjuq1ZH4hYM2r6cAj,MISSING
Never Tell An Angel (When Your Heart's On Fire),The Stompers,5BaqFq4fHUlTDuXQwMbIqX,MISSING
Cara-Lin,The Strangeloves,7kN50dSEBEOhjZl2DNvOsO,MISSING
I Want Candy,The Strangeloves,0cOSLy6zzWZfgfcejoIluc,MISSING
Brass Buttons,The String-A-Longs,5gXOLsgRivNLpgYwWnG2Ou,MISSING
Should I,The String-A-Longs,3hMuae0U4jdhzPsLBjm9tW,MISSING
Come On Over,The Strollers,0CvkSiKRuKUl5Wldm0adRR,MISSING
Funky Weekend,The Stylistics,3jcWhPpgQY3Llv9UYWubrw,MISSING
Heavy Fallin' Out,The Stylistics,1wq1ZXxQKvesgEfr1O54vW,MISSING
I'm Stone In Love With You,The Stylistics,6WdhPUH1mvuvtmDjLSSAZn,MISSING
Rockin' Roll Baby,The Stylistics,6hhj13ZZcRA4HwYqyXuCaD,MISSING
Star On A TV Show,The Stylistics,5xmgKAcTt1l2wd60c9ZH1a,MISSING
"Stop, Look, Listen (To Your Heart)",The Stylistics,4nlYuDBSbyA5gsDJhblqC1,MISSING
Thank You Baby,The Stylistics,59f7D19Neatbg3JWHYcK9Y,MISSING
You Are Beautiful,The Stylistics,1dbGsudZ5FrMNyQG4VO8uw,MISSING
You'll Never Get To Heaven (If You Break My Heart),The Stylistics,5GcrUkSnucQyeKQuSRYokM,MISSING
You're A Big Girl Now,The Stylistics,2CfkBkfXPcyn3Xw3R2g5Yv,MISSING
Itchy Twitchy Feeling,The Swallows,21kOACVsBetNGXvTC8g4wA,MISSING
She Drives Me Out Of My Mind,The Swingin' Medallions,4ZxUICvETa5hE87tSLJYQ3,MISSING
Good Golly Miss Molly,The Swinging Blue Jeans,0hYy8Obaw4VUVJ2bf0uiFc,MISSING
Hippy Hippy Shake,The Swinging Blue Jeans,3rV13eMQR0G93DEYhpB09B,MISSING
Danny's Song,The Swon Brothers,2QDx0OJsKHrrjkHbfyP3pv,MISSING
I Can't Tell You Why,The Swon Brothers,2bvxIrwSsQiaHOePGrjnJ9,MISSING
Turn The Page,The Swon Brothers,33HsGrbLFuVLg18e1zJ1Gc,MISSING
Don't Disturb This Groove,The System,6DjkLcOUtKhPfizM0YTAyR,MISSING
Sippin' 'N Chippin',The T-Bones,0D4EF3cgzLxIEOC3OFOqIM,MISSING
Getting The Corners,The T.S.U. Toronadoes,7LnXffdUS2wSAw3AvIQDEH,MISSING
To A Soldier Boy,The Tassels,5mUweIXGVmKixdrbMVfXUx,MISSING
I Don't Need You Anymore,The Teddy Bears,7igkcGqB58Up1t47czb0Ap,MISSING
Oh Why,The Teddy Bears,4F9wHuoUGt48dxfc6TET75,MISSING
Keep Holding On,The Temptations,24Lf7wARfUvBputrHP7Rvt,MISSING
Sail Away,The Temptations,0tz6cVT1n7oMjo0kvwa2TP,MISSING
Look In My Eyes,The Three Degrees,701vVe5HF9Sg5qe4hfiqOv,MISSING
There's So Much Love All Around Me,The Three Degrees,1qKZT82jzrzAzqiW73VnGF,MISSING
Let's Go Steady For The Summer,The Three G's,6c4MQr28fWE4YxRUCSs55K,MISSING
Cool (Part 1),The Time,5ruO7EUjeySbRwRwiCGggB,MISSING
It's A Happening World,The Tokens,0abnVktJLMXYOTBP3qHxIX,MISSING
Portrait Of My Love,The Tokens,1B89BZEG2YoS0aqe510yXM,MISSING
Ridin' The Wind,The Tornadoes,1hX56YHjwVZkh5vGAgf50b,MISSING
Little Tin Soldier,The Toy Dolls,0IxLULmLG5EOhAModzmXAh,MISSING
A Lover's Concerto,The Toys,3yH7ltF3mKg6lVaHfKs8RY,MISSING
Attack,The Toys,0sZGh7K6ssCL9m038ycG4B,MISSING
Baby Toys,The Toys,4Is6BrSTxcmCRXRnJWdy1Y,MISSING
Furry Murray,The Tradewinds,3oA2G29FkpayaiAYPBdHia,MISSING
You Don't Have To Go Home Tonight,The Triplets,4T4SmH3nUX8FnxjAZ6RXE6,MISSING
Weapons Of Love,The Truth,4MDQg3faAHdyoDFm0Qwh4N,MISSING
It's Up To You,The Tuesdays,6O5E6mNxc2MYuk3c1dRe2b,MISSING
The Green Mosquito,The Tune Rockers,6hN6pECS7HhqS0GNgjcN5T,MISSING
Here She Comes,The Tymes,3U4fKeMEBEPTdDOjAymS40,MISSING
It's Cool,The Tymes,5a57mdQCGjcjLsJIxyl61v,MISSING
The Magic Of Our Summer Love,The Tymes,1S5ZByB4AaumR96wpHMRcV,MISSING
To Each His Own,The Tymes,02hIV5OSVZBRia0T3tqr5w,MISSING
Help Yourself,The Undisputed Truth,2IiDmAzpj7SU0flm2eBH5D,MISSING
Just Like In The Movies,The Upbeats,31nERAOcpjpq7zxXpJTwfX,MISSING
The Bells Are Ringing,The Van Dykes,1DEa0YLC6EF6TSz8daqmm0,MISSING
You Keep Me Hangin' On,The Vanilla Fudge,686LL450oOx1ZlscdM8JJP,MISSING
Roll Over Beethoven,The Velaires,3IyDnpymKXKdB6nVXcrS1C,MISSING
Misty,The Vibrations,5W7BHK0Fh3d8lxNm3prqt9,MISSING
Washington Square,The Village Stompers,5DNPJB8pyDiIQq1wmi46BQ,MISSING
Guitar Boogie Shuffle Twist,The Virtues,61uovt0DGibvhX1SzgtE0E,MISSING
Night Train,The Viscounts,1wWPiyWlz0NxeVILeS9Axh,MISSING
Wabash Blues,The Viscounts,2m1sZt9ytHgE3cPR0Flx4Q,MISSING
Please Mr. Sun,The Vogues,2Jymfq9aYchbP9mSTp646l,MISSING
That's The Tune,The Vogues,0YGCSXIPs8VTUZmk8nDpdu,MISSING
The Land Of Milk And Honey,The Vogues,5dAlp0tZLiRoUZnPVhT099,MISSING
Day And Night,The Wackers,5ENBgM8ZTPQD6WznRlbrs1,MISSING
The Sun Ain't Gonna Shine (Anymore),The Walker Bros.,7hw7kSeJkgwb9XVHoU8Xt7,MISSING
Sleepwalker,The Wallflowers,5szl1EdOw3CuvItkpGuDHk,MISSING
For Your Love,The Wanderers,1S7KnbL73fmJibei7pKkLI,MISSING
There Is No Greater Love,The Wanderers,2WkJkzJv0TAHJHOz2NWXHI,MISSING
Take My Breath,The Weeknd,04inRSnYr3GsKJINLReS1k,MISSING
Call Me Lightning,The Who,7DwHL5o6nscK81sYJrbDbO,MISSING
Won't Get Fooled Again,The Who,5s1VORsus8WrrDiEjlmB7S,MISSING
No Good To Cry,The Wildweeds,7mnlWaXynCtCo1I0DiINXA,MISSING
Wombling Summer Party,The Wombles,5YhpVvK9tGuT3WS7Cz8OUV,MISSING
Who Do You Love,The Woolies,7jSlBRXJo9jR6lGNzmZc8F,MISSING
Love King,The-Dream,2AGgputZd6NC15fPhZdhcN,MISSING
Rockin' That Thang,The-Dream,3oJJ1dQBxiFYGMQSe2SluG,MISSING
Playgirl,Thee Prophets,4hETrMDAuzakzf5oUeW93j,MISSING
All Or Nothing,Theory Of A Deadman,0zNxVaCo1HOcbdTWW4yq8b,MISSING
Bad Girlfriend,Theory Of A Deadman,5kk853JTjxdgJYroQhXVQ6,MISSING
Star Of The Show,Thomas Rhett,1nIyZKYmUsbEowiizbyr2Q,MISSING
Everything I Shouldn't Be Thinking About,Thompson Square,3vYQTgxQWWM4VIDHi7qhQ5,MISSING
If I Didn't Have You,Thompson Square,6PQ0WLZnT479J7Q1TGIb3n,MISSING
Shake My,Three 6 Mafia Featuring Kalenna,4qmUWu3rhuIR0Ox8hAjEIa,MISSING
Boy Toy,Tia,0L7oP7SMdPfPWlRJy0Vd2m,MISSING
Buzzy Brown,Tim Davis,2UONqnLTZG50xsNmQwdUxv,MISSING
Simple Song Of Freedom,Tim Hardin,5fxyKhvwBlsmLkhNph6yc3,MISSING
I Called Mama,Tim McGraw,2oWuBmQtYMx3LEgahIsJvs,MISSING
Undivided,Tim McGraw & Tyler Hubbard,3LycF9SYH0znTPSH6GBkMc,MISSING
Highway Don't Care,Tim McGraw With Taylor Swift,4sSUYUpB5epI7xTi5wfpOI,MISSING
Wait A Minute,Tim Tam And The Turn-Ons,3CtWkItYQk0L6lAs3V9Y9J,MISSING
Clock Strikes,Timbaland & Magoo,3D2xtgBoZ9a5w8jra4izaG,MISSING
The Way I Are,Timbaland Featuring Keri Hilson,2NkDQv8y2DkoYQURdiZCOk,MISSING
Gotta Travel On,Timi Yuro,4PZhGodcbcz107CiHfTe1n,MISSING
You Can Have Him,Timi Yuro,1bSAEXgqxO0NYgRlSprzxy,MISSING
People Are Changin',Timmy Thomas,46gmeQ6tOoS33ocSo9ZaBq,MISSING
Boys Night Out,Timothy B. Schmit,1lhNi9EEYs8HvBoBC9RZlf,MISSING
Is That The Way,Tin Tin,2p4ygJGtE1bzOJw3tQC4Rv,MISSING
My Body Says Yes,Titiyo,0xmNtl2Ih0jomhIO993E9w,MISSING
One On One,To Be Continued...,6ACTJaO0il34gNqXebXiQm,MISSING
Get My Drink On,Toby Keith,4B8fxoBXegCQZiaf7gSM2i,MISSING
High Maintenance Woman,Toby Keith,709C7jhLvAmJdZXmExrdWk,MISSING
Love Me If You Can,Toby Keith,1OIxqnC2Bc8fN91XSxQ8HX,MISSING
He,Today's People,5XDgvFW0qmsnWlEPpXmnwg,MISSING
Promise Her Anything,Tom Jones,5MUM1P0T47W393eK02eCI5,MISSING
Say You'll Stay Until Tomorrow,Tom Jones,2BWK9am114SC2Cq5KL2Fbs,MISSING
The Young New Mexican Puppeteer,Tom Jones,5bENYj0NYeKVyxGRTiiotY,MISSING
Till,Tom Jones,0RCrzasleOF6dyVItXNLET,MISSING
Brainwashed,Tom MacDonald,6fOKWhVo0bQkd5U3EeM4Vc,MISSING
Snowflakes,Tom MacDonald,6gcRcCkx2K09BucndWZMCS,MISSING
Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,08HC9KeJlXoHjEPAEQmVv1,MISSING
Goodbye Baby (I Don't Want To See You Cry),Tommy Boyce & Bobby Hart,0PHEkyWGjgGMgKcvTzwCkm,MISSING
I Wonder What She's Doing Tonite,Tommy Boyce & Bobby Hart,0c2OHfUrYLrgKAMh3hQ2zl,MISSING
Out & About,Tommy Boyce & Bobby Hart,2n1NPWcvShZKTDT1aZNoYu,MISSING
Don't Fence Me In,Tommy Edwards,6dDHLA2DaJOwMhyqPrSPah,MISSING
High School U.S.A.,Tommy Facenda,5nzvbKURSlCCSaH0zxMrDo,MISSING
Human,Tommy Hunt,3EtuAng80FMft38axRmY15,MISSING
I Am A Witness,Tommy Hunt,1QBwRW1pYUuAtD5myJT7LO,MISSING
The Door Is Open,Tommy Hunt,6jaPUvAEHJNfek3CTpHgkk,MISSING
Cat's Eye In The Window,Tommy James,22JYr8Yqm81MfSi6651ioV,MISSING
Good Times,Tommy Lee,5ySje0rKidXdtbbwnLYM1a,MISSING
Where The Blue Of The Night,Tommy Mara,5e6FKIm1YQ8qYyRb9jCXiD,MISSING
The Old Oaken Bucket,Tommy Sands,3IswrtBGLhGJ95X4KfFqGX,MISSING
Long Tall Shorty,Tommy Tucker,2KcZA41sBmlBmeJmDTUjoU,MISSING
Padre,Toni Arden,0ZB3QhRizpn8MT7Ol60eBz,MISSING
Melanie Makes Me Smile,Tony Burrows,0uHyuAUjqBt3JQGmb3hp0S,MISSING
A Fine Fine Day,Tony Carey,5091oN6DGFSX8vfZsJyJij,MISSING
I Won't Be Home Tonight,Tony Carey,3piCFb1t9mVY3iVoKxQ1jb,MISSING
The First Day Of Summer,Tony Carey,3nW0m0mAawgip9cbXAEfnE,MISSING
West Coast Summer Nights,Tony Carey,0Z0TdhMStXKhP7JmiYfKNw,MISSING
99 Problems,Tony Lucca,3FPJJ38O4Vqp5d00grSwCd,MISSING
Bless You,Tony Orlando,3vPWtxS3WuL1s4FSq9odn8,MISSING
Halfway To Paradise,Tony Orlando,5LytcL48UJNebzOBZNuvDn,MISSING
Happy Times (Are Here To Stay),Tony Orlando,7tLnjkqej7UUI0PkXIuoyB,MISSING
Cupid,Tony Orlando & Dawn,5qHp6VZFrrDodCgm6z1sMM,MISSING
Leavin',Tony Toni Tone,2MCKo5BkpQ3GOFcdrCkNwv,MISSING
Breaking Me,Topic & A7S,4MynHjUNjoiY8I06ENLxdB,MISSING
Your Daddy Don't Know,Toronto,5wV5I8bSJd5tyu2YfFujyP,MISSING
Teenage Cleopatra,Tracey Dey,2zwHWD1ea2PkV2NxIkMmmc,MISSING
The Theme (It's Party Time),Tracey Lee,0goSgbfByV96DUQv4NuRhl,MISSING
It's All About You (Not About Me),Tracie Spencer,22vuK9Gpwap7C2hH2GmYIi,MISSING
Still In My Heart,Tracie Spencer,6zAmV2YJovLGTBO2bk5HGG,MISSING
Walking To Jerusalem,Tracy Byrd,05u3Si3CO5FBZhEdA76Xsd,MISSING
Easy Evil,Travis Wammack,2aaXTYApzyArJUFtsQ0YTx,MISSING
Take Your Time,Tre,2AvoxIbaR1vmZe6sCmigaF,MISSING
Falling,Trevor Daniel,0Aqi7ArnBrGblW5T6p2jmD,MISSING
Sex Ain't Better Than Love,Trey Songz,1NJoVAf6HvRbAMH1Py2XmN,MISSING
Some Cut,Trillville Featuring Cutty,14sDzq0rM97u4wcWsD9ox7,MISSING
Love Me Forever Or Love Me Not,Trilogy,5TWynDkcR0p9PigeDjryZ8,MISSING
Are You Sincere,Trini Lopez,0Mx6Q5XnT84BLk3e4ITJGC,MISSING
Gonna Get Along Without Ya' Now,Trini Lopez,3MedejWo5Q7hYLR6epEDTp,MISSING
"Jailer, Bring Me Water",Trini Lopez,3MQYPiGYdODeT6zweNBiU8,MISSING
Sad Tomorrows,Trini Lopez,5IQGm9YbdGhTizviM8RJR1,MISSING
Sally Was A Good Old Girl,Trini Lopez,1ic1T70xdjF2aNlBSUjZTh,MISSING
Sinner Man,Trini Lopez,7q0CKuWtZgTwOaNWDGtGVf,MISSING
What Have I Got Of My Own,Trini Lopez,67xS2k4sf3Ymj0UXx9wKUO,MISSING
Snake Skin,Trippie Redd,1usK5eLBzpQTMwDt8SR2dr,MISSING
Under Enemy Arms,Trippie Redd,5tRa5hnltiyqY63rWOfnO2,MISSING
Miss The Rage,Trippie Redd & Playboi Carti,4CIOISU8sxu7zzgsbxLY5m,MISSING
I Would've Loved You Anyway,Trisha Yearwood,2onNmw7lzEoDRXl46jDO5O,MISSING
Love Gets Rough,Troy Newman,5GVTSRvxUuPwT4PaTfvKKg,MISSING
Happy Little Pill,Troye Sivan,4z8Ll8nU1jMqB8HvKTyLP1,MISSING
Music Everywhere,Tufano & Giammarese,16RNb8fJP089DHGzXYZs6t,MISSING
No Mercy,Ty Herndon,5HwC4vUblEN0k9fTZX8syw,MISSING
Such A Woman,Tycoon,1wDfpSuEE36O0n6NR0t5xj,MISSING
It Doesn't Matter,Tyler Collins,2lYbiFiyAweiOwFd65IwnP,MISSING
Corso,"Tyler, The Creator",46oHvXwpEZOFX518we1nJD,MISSING
Massa,"Tyler, The Creator",2goHCrsDJaflEwQ930ef0o,MISSING
OKRA,"Tyler, The Creator",74ZovzRxHBvCq5yIwe8boh,MISSING
Wilshire,"Tyler, The Creator",1pbbsI2KGPOMu0HmuGccBu,MISSING
So In Love With You,U.N.V.,39SwLyXVbUvhegWosLYBuE,MISSING
Get On Your Boots,U2,2pcXHC2NXIByMRsgBKp66o,MISSING
Ordinary Love,U2,5K8cyMKcnG4rx5ocW3u7OW,MISSING
Groovin',UB40,01ElRex0eaGA35FUaBNWYL,MISSING
Water,Ugly God,7EoSDrwBPUBeBEORrpvgko,MISSING
